text,label,document_index,subset
test case make cross integr close like,test_debt,2760,train
two typo prevent correct decod messag consecut line first seqid match case argument seqid set php case sensit class name variabl name second import follow line name decod length assign instead result mean method name hello end decod length string plus length prefix henc processor tri dispatch event fail submit patchpul request char chang clear autom test protocol implement caught guess mani peopl use php thrift servic processor protocol,test_debt,2761,train
jen thank much one testcas tag process correct,code/design_debt,2762,train
work right least thought work back 090 go back least 070 introduc 091 issu attach complet sampl thrift file html output summari output use look like look like today,documentation_debt,2763,train
long special treatment listbyt thus compil emit adequ warn listbyt,requirement_debt,2765,train
emit warn typic ineffici listbyt,code/design_debt,2766,train
patch repair nodej multiplex server implement full nodej make check pass far tell walk code histori client side multiplex code never work multipl server nodej code base dump sever page jshint warn right three file attach jshint clean there still would great could requir new javascript code jshint clean includ work test prior commit,code/design_debt,2767,train
tbase implement cloneabl,requirement_debt,2769,train
attach patch look fine though havent test msvc arm develop complain put appropri code behind marm guard,test_debt,2771,train
repr return repr dict confus object dict act much like one 100 python develop seen new thrift confus first repr look like dict objattributenam rais keyerror addit violat repr guidelin possibl evalreprobj obj final specifi str equal repr redund sinc str use repr str given patch diff compilercppsr 20081224 163654000000000 0000 20081224 164954000000000 0000 61411 61410 print util command line thrift struct look pretti like dictionari indent def strself endl indent return strselfdict endl endl indent def reprself endl indent return endl indent key valu endl indent key valu endl indent return joinl endl endl equal inequ method compar valu,code/design_debt,2773,train
agre real issu convinc ad time base check good travi build system either probabl remov sure intent find poor perform code path howev done callgrind unit test,code/design_debt,2775,train
test flaki easili make fail seem like hit jenkin alreadi,test_debt,2776,train
hey jen also think good distinct manifest compil level havent test code patch look good randi,test_debt,2778,train
simpl workaround clear workaround ideal configur script fix,code/design_debt,2781,train
test cpp fail build possibl typo,documentation_debt,2782,train
thin wrapper around tfdtransport simplifi process open file,code/design_debt,2786,train
enumer type translat objectivec type replac simpli int take away half use enumer type type instanc clearer precis translat see personid field type method int howev objectivec compil typedef enum result essenti forget type declar thrift idl,code/design_debt,2787,train
compil thrift file contain const definit basetyp variabl result static properti public static whatsit generat generat const properti public const whatsit current version generat code instead look like patch chang suppli dont realli know yet test kind chang done havent suppli one generat thrift file test version compil compar output look good,test_debt,2789,train
uncompil delphi code due name conflict idl,code/design_debt,2791,train
field use field could remov use code consist,code/design_debt,2794,train
tfiletransporth unus field warn clang,code/design_debt,2795,train
deploy applic product environ alway generat error expect sourc code is frame transport datalength frameleft todo assum byte datalength residu data break throw errorexpect frameleft frame new bufferframeleft framepo data dataslice4 datalength dont know whi anybodi help me,requirement_debt,2796,train
class type messag field expos gobject properti instead client expect modifi object member variabl directlymdasha bad practic attach patch expos two field gobject properti add relev test case allow client set access field convent manner,code/design_debt,2797,train
guess miss follow test defin,test_debt,2798,train
yes test current avail testclientpi ad fail server client cross test also sinc issu testserverpi mention,test_debt,2799,train
replac pythonhashse liter better solut welcom,code/design_debt,2800,train
hash function introduc thrift2621 break python older pythonhashse introduc propos solut defin constant pythonhashse workaround pythonhashse avail,code/design_debt,2801,train
recent chang network librari haskel requir condit compil haskel tutori librari need updat take account descript solut network hackag page travi fail travi run patch appli tutori success compil,documentation_debt,2802,train
lot weird name file rubi thrift librari order backward compat work think dubious valu realli confus deprec code also complic think get rid deprec stuff prevers better get big chang,code/design_debt,2804,train
remov deprec class rubi librari,code/design_debt,2805,train
cours make content chang patch file 354 lot file consid complet replac delphi patch file 282 content chang one indent align batch file one miss asf header file ad anyth els tab space crs go commit record patch file,code/design_debt,2806,train
whitespac fixup,code/design_debt,2807,train
abstract transport rubi read method throw,code/design_debt,2809,train
idlgen featur strict requir thrift workaround patch simpli remov build run,code/design_debt,2810,train
work mayb read wrong indentout throw new field field look like print field name valu got test,test_debt,2811,train
enum field valu isnt validvalu enum except thrown say found doesnt say valu,code/design_debt,2812,train
valid except contain offend valu,code/design_debt,2813,train
appropri way add buffer server creat server someth like transport protocolfactori buffer socket creat patch code creat doubl layer buffer good chang pleas revert patch encourag creat buffer server socket correct way,code/design_debt,2814,train
current way server use buffer socket fail decreas perform signific test ad option tserversocket set buffer size use default 1024 byte disabl desir get back origin behavior set buffers github pull request patch,code/design_debt,2815,train
hey current java packagedeploy nicest use mix ant maven ticket open would like switch everyth use maven next 093 releas take care type issu java packag thrift,code/design_debt,2816,train
written download page thrift 092 avail maven central sad case,documentation_debt,2817,train
may best way implement peek standard function thrift transport throughout librari core concept implement consist possibl even though peek list note list mark exhaust imho make better opinion welcom though,code/design_debt,2818,train
see point stumbl upon thrift2502 peek function iostreamtransport got comment seem support provid function transport imho bare use memorybuff could get real implement question carri along peek function even though real implement quiet time current implement doesnt seem follow strict line transport interfac doesnt carri peek method transport implement peek function vote remov gain noth appreci differ differ languag platform differ abil,code/design_debt,2819,train
sleep night think right current form peek next useless import mislead less care observ unless someon come better implement throw commit,code/design_debt,2820,train
ive see public peek function librari still cannot figur sens useless remov right remov public peek implement transport test still pass,code/design_debt,2821,train
remov strang public peek transport,code/design_debt,2822,train
thank appli patch quick forgot remov comment doesnt appli anymor remov tri care futur patch,documentation_debt,2823,train
thrift2852 chang behavior made comment invalid remov remain comment,documentation_debt,2824,train
client doesnt proper error check doesnt check whether receiv method name correct messag type expect valu follow enhanc client error handl follow check method name correct check messagetyp thriftrepli except check sequenc done check messag type includ test case everi error case,code/design_debt,2825,train
stringbuf stringbufs never use remov also resolv thrift2465,code/design_debt,2826,train
tbinaryprotocol member variabl stringbuf never use,code/design_debt,2827,train
ntohll macro alreadi defin mac,code/design_debt,2828,train
ntohll macro redefin,code/design_debt,2829,train
lib predat involv thrift first expos coupl year ago primordi support limit function browser lib jsonxhrhttp node binarysocket could talk browser wasi test java npm bower support time either lib npm bower mess due whole repo download thing compact json protocol ad node mani thing didnt work fix lot test ad test need get thing work broad work featur orient increment peopl tend provid patch fix add thing need clean stuff mess part might break exist code exampl chang call back interfac browser add error object baggag said alon mani would like see kind improv mention ticket there still time make big push thrift v10 patch welcom,code/design_debt,2830,train
hey andrew thank consolid patch sever nice improv concern new sequenc modif though propag sequenc data transport may seem reason isol transport involv level abstract apach thrift protocol respons physic layout bit wire disk memori includ sequenc number packag transport respons transmiss data may involv packet frame encrypt key protocol transport isol transport receivesreturn opaqu block bit fromto protocol current node implement clean regard ultim need structur refactor exampl multiplex read implement hack pay attent servic name payload rather wire everyth seqid lookup think tri migrat thing direct general apach thrift model nontrivi due pure async approach javascript late model option refer cpp java implement heart node problem apach thrift layer system lower layer provid servic upper layer servic tell don t call demand node implement wire callback bottom sever call chain back proto tran process conflict approach merg unsatisfactori result opinion respect apach thrift layer approach data event need handl client much focus connect helper piec code need call layer stack like languag client short get node client side call return order fair size chunk work fall separ issu,code/design_debt,2831,train
ive investig use nodej client project howev seem like instanc dont follow nodej best practic particular httpconnectionj connectionj throw error callback consid antipattern node remov except context callback make hard associ request well throw context eventemitt code caus inconsist node process mean error condit uncaught except would thrown least error event singleton client remov request context transport receiv share copypasta code contain work patch curious histori code particular except base loop flow control use seqid track callback make hard proper associ except handl,code/design_debt,2832,train
howev set also level256mb tnonblockingserv thrift1337,code/design_debt,2833,train
patch togeth repres major refactor nodej librari test code elimin duplic testallsh script test everi possibl implement room parallel test speed subject anoth patch tri move fast possibl improv nodej code sooner patch review faster contribut patch hit 100,code/design_debt,2834,train
hey andrew great patch big improv remov spurious requir xtend serverj otherwis submit randi,code/design_debt,2835,train
seem fail escap line end thrift2910 fix reason doesnt break make check right caus bootstrap configur warn processortest execut miss,code/design_debt,2836,train
guess enough fix problem dont understand code enough write correct spec think origin author featur kevin ballard commit kevin clark believ accord log whoever refactor rubi protocol case bryan write spec featur thrift,documentation_debt,2838,train
well believ dont get what go either think code littl complic think ill appli patch hope one day wont problem refactor way rubi librari,code/design_debt,2839,train
patch introduc new depend boost thrift compil avoid look similar function may serv model next touppercopi function expect local default stdlocal sure want generat code depend particular system local,code/design_debt,2841,train
per word name initi acronym consist case exampl struct like one would expect compil rather would pretti difficult handl case initi compil cours set common initi identifi author golint could handl relat easili,code/design_debt,2842,train
compil ensur common initi consist case,code/design_debt,2843,train
commit thank patch note bower solut mess clone entir thrift repo may chang futur also src dir thriftj may end broken multipl file thriftj avail libjsdist grunt build mean time patch need fix,code/design_debt,2844,train
java generat code ad two suppress warn follow javasuppress seem ad 092 right default get ad one need turn,code/design_debt,2845,train
didnt includ thrift3041 made generat sourc exceed difficult compar,code/design_debt,2846,train
indentdown call one extra time gave indent level combat indent server implement extra level appear everyth fine unless generat two servic one thrift file case indent would get progress wors,code/design_debt,2847,train
start tthreadpoolserv server transportfactori use test specifi port whether reachabl leak closewait socketthat close socket success connect tthreadpoolserv server still tri use sasl protocol build inputtransport cours fail howev inputtransport null make cant close socket proper lead closewait socket,code/design_debt,2848,train
tthreadpoolserv sasl auth may leak closewait socket,code/design_debt,2849,train
use local temp variabl pollut global tabl,code/design_debt,2851,train
run make check ant test libjstest alway find sever stack trace dont know even bug sinc caus test failur distract solv real caus failur caus thread issu synchron need instanc mimeutil2 seem share singl state,code/design_debt,2852,train
reason isnt case wildcard doesnt appear give anyth extra ive told may help use compar anyon think use,code/design_debt,2853,train
link thing togeth given lack test infrastructur perl fix time updat make cross thrift3053 support perl client server ssl ssl get work requir solv thrift3189 thrift3191 along way,test_debt,2854,train
creat threadpoolexecutor tthreadpoolserv keepalivetim hard code sec,code/design_debt,2855,train
keepalivetim hard code sec tthreadpoolserv,code/design_debt,2856,train
fix tnamedpipeserv trap loop accept,code/design_debt,2857,train
design consid product issu run memori max load observ memori use use less memori next run signific unus memori oom cannot rais memori lower concurr per server step complet autom googl product system elsewher thrift what import expos concurr limit poolasync implement limitlisten use,code/design_debt,2858,train
havent neither tbase64utilsjava tjsonprotocoljava chang relev way sinc 091 suspect never test client send pad base64 string,test_debt,2860,train
current retri variabl initi connect success establish initi connect fail retri logic broken sinc state proper initi solv need initi retri state initi connect request,code/design_debt,2861,train
termin glib tutori server ctrlc messag output consol server instead exit quiet without report issu,code/design_debt,2863,train
cglib tutori server alway exit warn,code/design_debt,2864,train
readm format incorrect see attach screenshot,documentation_debt,2866,train
top level readmemd incorrect formmat,documentation_debt,2867,train
thank comment present thrift doesnt offer user pure complet asynchron interfac suit develop cannot write pdus transport concurr assum thrift threadsaf transport set asynchron interfac futur releas deseri result transport leverag propos get servic name tmessag pars servic name procedur name specif instanc result select read data transport store id request map result shall maintain eleg,code/design_debt,2868,train
rubi json protocol use packm method encod base64 string seem insert charact everi charact refer page behavior make imposs send long binari field data languag fix use altern encod method ad rubi fix add rubi namespac avoid name collis base64 symbol use new encod method also debugprototest messag name also remov extran doubl quot encod binari field result invalid json,code/design_debt,2869,train
test server printf bool wrong format expect,code/design_debt,2870,train
wrong bool format test server,code/design_debt,2871,train
there least problem nodej binari field api inconsist across binarycomactjson protocol compactjson wire format imcompat languag json thrift3200 size compact wire format origin binari propos follow chang fix chang json protocol return valu string buffer binarycompact chang json protocol wire format base64 languag chang compact protocol wire format plain binari languag,code/design_debt,2872,train
attach file enrich test case issu,test_debt,2873,train
releas cycl thrift seem quit long given bug render plugin unus may make sens releas soon rather wait next thrift releas easi enough build one releas version plugin add extra point friction get start tool that alreadi short document,documentation_debt,2876,train
run everi combin want reduc keep code coverag run often,test_debt,2877,train
python make check take much time,code/design_debt,2878,train
ive look bit written strip test client server use excerpt start point server client open transport doesnt actual make rpc call server look parallel stack stop server thread see client thread notic stop request either under systemnetsocket particular case receiv least one byte time think probabl realli long time tcp refer server serv thread complet definit accept new client connect howev client thread stay block scenario unfortun thrift target net use cancellationtoken isnt avail net piti that quit nice way handl thing itll resolv anoth way ill look tomorrow see suggest eleg solut concern whether there neat way doesnt caus issu transport base socket given least similar case ive read full detail may prudent implement similar solut,code/design_debt,2879,train
boil use block socket thrift problem describ mani peopl outsid thrift world cant interrupt socket whilst block unanim answer general use nonblock socket workaround behaviour might get client regular call void function defin poll function thrift servic definit howev wast bandwidth mention possibl way achiev desir behaviour prior exist code patch think requir signific code effort find time ill look adapt thrift lib use async socket welcom 2nd opinion,code/design_debt,2880,train
fix fix python mapmap test fix problemat regex compil connect retri logic cross test runner compil alreadycompil regex object enhanc add edagecas test unicod doubl valu empti collect flush client stdout better diagnost crashedhang add binari test add rubi unicod string test,code/design_debt,2881,train
default dart compil behavior generat new librari thrift file add argument generat file import usabl exist librari produc file structur like,code/design_debt,2883,train
correct version mispel function name,documentation_debt,2884,train
servic generat need capit servic name sinc servic rubi modul rubi modul constant,code/design_debt,2885,train
chang made thrift3545 introduc awkward semicolon extra new line,code/design_debt,2887,train
fix though think must simpler one case amend build ill make pull request test thrift3573 make sure noth new pop,code/design_debt,2889,train
unlik test server client partial implement patch convert exist manual test client cross test client ad argument support,requirement_debt,2890,train
codingstandardsmd state follow pep8 current typic experi firsttim potenti contributor would see red warn display either adjust editor set stop hand huge downsid global reformat gitblam experi most mitig git blame case,code/design_debt,2891,train
comment generat document switch dcoument switch fix found python generat stood form crowd least maintain one tri hard break anyth mimic exist behaviour best knowledg hard task despit effort still manag overlook obscur edg case combin pleas bear,code/design_debt,2893,train
much ticket specif reason sort list alphabet make much easier compar thing like forgotten target 002 jensg,code/design_debt,2894,train
misread mark comment apolog let verifi parquet build environ report back confirm add develop document,documentation_debt,2895,train
workaround break gtest osx clang libc use c11 alreadi impli manual set macro make gtest skip check c11 includ tr1tupl rather tupl seem like bug gtest see see tr1tupl work libstdc even c11 libc think thrift detect c11 switch nontr1prefix header avail like gtest depend odd behavior,code/design_debt,2896,train
yes see parquet would nice thrift would pass burden thirdparti user meantim stuck releas 092 093 version workaround necessari,code/design_debt,2897,train
thrift3615 turn problemat part tsslsocket origin tsocket took opportun remov duplic code,code/design_debt,2898,train
fix python tsocket resourc leak connect failur,code/design_debt,2899,train
speed cross test runner,test_debt,2900,train
fragil parallel make erron invok pub twice directori,code/design_debt,2901,train
how clean miss dead code relat deprec well,code/design_debt,2902,train
perl multiplex test flaki,test_debt,2903,train
socket timeout handl room improv,code/design_debt,2904,train
precis lost convert doubl string doubl 31415926535897931 string valu format16g valu 3141592653589793 last lost format oper expect valu solut string valu format17g,code/design_debt,2905,train
perl usrusrloc python usrloc perl fix local part frank bad least work patch also remov pyo file python packag generat instal process instead resolv lintian warn,code/design_debt,2907,train
found perform issu tri deseri big thrift binari messag enabl thriftprotocol php extens messsag size took second deseri done debug php extens php librari found issu small read buffer use tbufferedtransport cannot chang method ad paramet buffers function php extens also paramet ad method php librari extend class method putback class use desearil without tbufferedtransport warapp chang take less second deserizl messag size read buffer 512 pull request,code/design_debt,2909,train
clean way implement without fair ugli break gos garbag collector also improv dramat sinc issu open go close anyon still concern idea pleas reopen,code/design_debt,2912,train
servic golang handler return larg slice new one alloc everi time result larg heap alloc per client call could reus syncpool improv overal perform fewer call thrift exampl struct slice requir listel servic myservic slice getslic throw experi modifi autogener code got function ad poolputslic ad newli generat return valu pool call creat nasti depend handler processor modifi signatur handler also work getsliceslic slice error break compat previous compil solut problem explor noth els option releaseretv oprotflush would help,code/design_debt,2913,train
ident check cheap done compar field struct idiomat equal method alway includ check especi field field comparison expens check add ifthat return true 1864 indent public boolean equal tstruct1865 indentup 1866 indent null endl indent return fals endl insert ident check 1867 1868 const vectortfield1869 vectortfield1870 miter membersbegin miter membersend miter 1871 endl 1872,code/design_debt,2914,train
java struct equal ident check field comparison,code/design_debt,2915,train
dart desir initi bool fals int doubl requir properti mark option instead leav valu null,code/design_debt,2916,train
previous abl reus docker layer prebuilt imag pull docker hub reduc total build time hour hour total docker 110 longer possibl tend easili satur entir apach job travisci standard solut use docker saveload typic requir autom file upload extern storag unfortun cannot done current travisci account set workaround put dockerfil docker imag see modifi prebuild time skip fresh build unchang,code/design_debt,2917,train
thriftpol winver 0x0502 shadow timeout variabl end pass destruct copi select timev timeout timev timeoutptr null timeout timev timeout timeout 1000 timeout 1000 1000 timeoutptr timeout els avoid compil warn voidtimeout voidtimeout int sktreadi select1 readfdsptr writefdsptr null timeoutptr step code debugg look like msvc reserv larg enough stack frame avoid overwrit variabl call select may hasnt caught yet,code/design_debt,2918,train
winxp version thriftpol reli undefin behavior pass destruct variabl select,code/design_debt,2919,train
block code checkhandshak attempt set readwrit memori bio nonblock code doesnt anyth here code look like problem creat new memori bio sure biosetnbio execut bioctrl biocsetnbio error return memctrl case biocsetnbio see sslsetbio set ssl use memori bio sslsetfd creat socket bio set use sslsetbio replac memori bio far tell block code noth chang function there reason need reimplement,code/design_debt,2920,train
tsslsocket dead code checkhandshak,code/design_debt,2921,train
okay fix pull request that outstand sad document tsocketh isnt descript set timeout implic ive seen loop code tsocket revolv around timedout howev guess exist past attempt give socket thread chanc unblock poll select recv call check see server stop that longer need sinc 093 interrupt socket implement chang work code tconnectedcli pull three differ server implement believ use ignor timedout could caus behavior differ futur version folk may expect howev correct,documentation_debt,2922,train
remov unnecessari redefinit generateprogram,code/design_debt,2924,train
ive look pretti thorough cant seem figur caus struct indent drop other complet fine there appar connect one work one dont moment stump anyon els think reason indent call generat would get outright ignor ear,code/design_debt,2925,train
code get generat run thrift javabean indent make littl challeng read,code/design_debt,2926,train
javabeanstyl generat code poor format,code/design_debt,2927,train
meta data assemblyinfoc inconsist reflect asf proper case,code/design_debt,2928,train
peopl prefer spell thrift thirft realli correct,documentation_debt,2929,train
fix wrong spell thirft,documentation_debt,2930,train
perl packag proper namespac version syntax use proper thrift except,code/design_debt,2933,train
thrift2789 error handl connect notifi fail leak file descriptor report fix pull request without apach jira entri fail dispatch new connect thread number return connect reus without close correspond fds leak forev close connect instead,code/design_debt,2935,train
similar isstr isbinari method virtual implement ttype simplifi code reduc possibl make technic wrong cast,code/design_debt,2938,train
align isbinari method isstr simplifi check,code/design_debt,2939,train
1235 expos fact quiet stop openssl use lock callback provid would lead unsaf multithread behavior shutdown look guarante core noodl solut bit ugli involv factori keep smart pointer socket made callback tsslsocketclos factori take set socket made tsslsocketfactori would need guarante set socket left factori last instanc nobodi els hold onto well could guarante set socket reset socket factori ever made releasedthen factori could clean openssl safe clear document requir factori must outliv socket make go revis fix testclientcpp violat requir tsslsocketfactori must outliv tsslsocket creat tsslsocketfactori manag openssl initi destruct caus build failur,requirement_debt,2940,train
project thrift use investig core assert pthread varieti mutex question one lock mutex thrift give openssl core occur mutex destroy last line suspect might chang lock callback earli cleanup process perhap one cleanup call follow would releas mutex situat case need investig assign,code/design_debt,2941,train
attach patch chang modifi trbgeneratorcc generat fieldid constant struct structfieldid accessor method use instead iter struct field idsort order updat nativ code well test pass target next major releas chang codecompat 06gener file reimplement without compil chang want keep full compat genrb file librari,code/design_debt,2942,train
reopen ive thought patch doesnt chang compil generat code end much cleaner,code/design_debt,2943,train
requir string field set code may throw nonthrift nullptr except point bit unexpect happen tjson fact problem requir field check proper generat structwrit code,code/design_debt,2946,train
tjsonprotocol throw unexpect null string,code/design_debt,2947,train
ptransportwrit fail pbuf truncat lead thrift client memori increas forev reason truncat pbuf write transport fail pull request new githubjira detail need pleas tell thx,code/design_debt,2948,train
patch look good everyth compil test pass still itd nice code exercis least test thrift file though,test_debt,2949,train
switch ldgold expos issu good bad sure use everyth yet,code/design_debt,2950,train
tbytebuff read method use wrong length variabl insid process loop may read,code/design_debt,2951,train
tbytebufferjava read much data previous read return fewer byte request,code/design_debt,2952,train
think submit patch asi suggest improv edit mention patch size may check multipl time think good idea remov call sizecheck method,code/design_debt,2953,train
case method size get call size paramet valid exist method size true method call class method readstr check size correct call size sinc method size public may caller dont check size correct encount issu product sever time current use patch version libthrift093 patch attach sure best solut patch size may check twice depend caller,code/design_debt,2954,train
perl librari file shell script design autom product perl packag cpan most work howev cpan cannot pars packag version refer use point libthriftpm packag fix ad provid stanza metajson user cpan dont care anyth obtain thrift packag contain other identifi other like necessari done ad provid stanza metajson cpan packag longer need metayml file metajson suffici chang made hand 0110 packag upload cpan need autom,code/design_debt,2956,train
relat thrift4390 descript copi form work improv test coverag fix bust cross test rework cpp test client send binari size 131072 4096 rust server gave,test_debt,2957,train
issu would caught thriftw test suit enabl reason add commit enabl test,test_debt,2958,train
websocket client callback invok twice parallel request,code/design_debt,2960,train
skip function unsupport nodej implement jsonprotocol interest compactprotocol implement skip function javascript version,requirement_debt,2962,train
net core librari jsonprotocol binari encod base64 trim pad user provid byte array encod base64 behavior incorrect user provid data encod exact provid otherwis data may lost fix longer trim pad encod pad must still trim decod accord base64 specif exampl patch encod byte array 0x01 0x3d 0x3d yield 0x01 upon decod incorrect decod exact data encod patch yield 0x01 0x3d 0x3d expect submit pull request,code/design_debt,2963,train
jsonprotocol base64 encod trim pad,code/design_debt,2964,train
dont see patch part thrift librari entir consol construct basic helper introduc part initi develop sinc model librari origin author introduc class like reduc depend implement rather raw read shitti case real consol safe concurr access ask would rather throw instead polish ad featur deal rpc provid cool consol output stuff long stori short,code/design_debt,2965,train
approach class realli better remov name mislead thread safeti,requirement_debt,2966,train
delphi method refer vcl main thread class tguiconsol despit name contain synchron method suggest renam class tstringsconsol make method internalwrit virtual make new class tguiconsol inherit tstringsconsol,code/design_debt,2967,train
make class tguiconsol threadsaf,requirement_debt,2968,train
patch restructur code generat reli abstract base class client processor process function make generat code margin smaller lot cleaner,code/design_debt,2969,train
java generat current use generat creat content myservicecli class includ bore stuff like constructor instanc variabl seem like could factor common base stuff basecli live librari simplifi generat accord,code/design_debt,2970,train
make abstract base client class generat less code,code/design_debt,2971,train
read write oper pipe reach set timeout readwrit oper proper cancel howev overlap struct get freed leav method essenti leav pend read write oper undefin pointer easili reproduc buffer transport pipe combin work anyway workaround problem use buffer transport pipe use frame instead sane tinemout short,code/design_debt,2972,train
that didnt make foo field option make option isset check person think default required confus problem end,code/design_debt,2973,train
test 0110 master server python client ssl socket ssl work correct communic success howev client disconnect server alway print follow messag thrift tue apr 154336 2018 tconnectedcli die sslread error code sslerrorcod deeper dive show sslerrorcod sslerrorsyscal document say check errno sll error stack howev upon inspect return error believ messag print incorrect upon inspect code hand sslread appear read done whileloop error found broken point switchcas ad singl level break statement remain leav nonerror break switch instead potenti fix seen,code/design_debt,2975,train
tsslserversocket incorrect print error,code/design_debt,2976,train
use nodej lib browser via browserj int64 isnt expos way node environ add int64 export browserj make consum lib consist actual node environ,code/design_debt,2977,train
union option netcor generat fix 012 generat doesnt seem userfriend follow thrift generat usag reason public abstract object data get rid instead generat stronglytyp getter dont need cast data could sworn work like csharp generat 0110 generat intend usag differ,code/design_debt,2978,train
yeah python doc say repr use str everi case seen follow rule except print appar,code/design_debt,2979,train
warn c4305 initi truncat int64 long,code/design_debt,2982,train
certain ctor accept two boolean flag public sometransport arg1 arg2 bool usebufferedsocket fals bool useframedtransport fals valid combin fact falsefals truefals falsetru forth combin make sens frame design alreadi act buffer mention multipl boolean argument usual less coderfriend therefor parameterlist shorten readabl maintain concis style like propos,code/design_debt,2983,train
current implement possibl use layer protocol like frame class support patch follow,requirement_debt,2984,train
itnoa think use perform benefit generat tostr function enum besid oper overload,code/design_debt,2985,train
right creat pull let know miss anyth contribut instruct werent clear whether languag indic java pull request uppercas lowercas saw histor commit offici contribut instruct show perl guess want follow token form use thrift gen cli went java rather java commit messag opinion approach generat hash code manual tedious errorpron could quibbl approach check class equival exampl equal check compar exact class author appar thought would effici break anyon ever subclass tfield either someon make tfield final class use normal instanceof comparison issu ancillari core bug tri make chang surgic possibl especi first contribut let know think,code/design_debt,2987,train
slight compilc come rather unfortun document fact delphi generat rtti info specif type henc case valu print name other still print numer valu,code/design_debt,2990,train
fail call winhttp lead null handl proper report origin error code null handl report that symptom real problem,code/design_debt,2991,train
better indic winhttp error,code/design_debt,2992,train
method associ class error race condit caus frequent failur test failur mode return caller other hang test forev main problem test function reli indirect indic task reach certain known condit indic see actual caus threadmanag worker result number race condit test function blocktask patch file attach one patch file fix test patch testscpp run blocktest loop experi unpatch version general fail within 100 iter patch test still fail unless separ patch appli threadmanagercpp file patch part anoth issu havent enter yet need refer one know number add comment anyway patch appli threadmanagercpp test still fail general assert sometim bus error test procedur appli testscpp patch make threadmanag portion test run blocktest effect infinit loop run make libcpp order rebuild concurrencytest run concurr test command line argument threadmanag start blocktest loop fail fair short time repeat run may fail differ way includ infinit hang appli patch run make libcpp rebuild concurrencytest run concurrencytest probabl run longer period time seen run hour beng patch eventu fail either assert monitorcpp tri destroy pthreadmutext get bus error tri execut invalid memori also seen hang forev order resolv remain issu patch need appli threadmanagercpp add comment soon issu file patch avail,code/design_debt,2993,train
winhttp transport method createrequest need detail error inform otherwis pretti hard guess step exact problem aris addit method wrap furthermor error code retriev via getlasterror enrich textual represent error code,code/design_debt,2995,train
line patch pleas edit comment say need remov old unix socket file exist nobodi listen line patch person prefer leav paren line 103 patch pleas use none instead nitpick fine bmaurer wrote origin python unixdomain code think,code/design_debt,2996,train
patch add unixsocket paramet tserversocket patch fix error messag confus see messag could connect localhost9090 tri connect tmpunixtest,code/design_debt,2997,train
wrong need test case mark bug work improv correct claim wrong obvuious alreadi,test_debt,2999,train
test case requ riscbas processor comput small improver make avaibl run code processor architectur x86 arm class avaibl extens netstandard nuget packag systemmemori,test_debt,3000,train
current tsocket contain singl timeout connect timeout readwrit timeout meanwhil java tsocket contain connecttimeout sockettimeout connect timeout readwrit timeout real product environ need differ timeout connect timeout readwrit timeout creat jira improv,requirement_debt,3003,train
think patch correct argument correct complic constantsnam mutat oper creat entri name key present much prefer condit constantsend,code/design_debt,3004,train
perl improp namespac check except handl writemessageend miss processor call,code/design_debt,3007,train
display caller deprec classmodul thrift librari code skip realli affect call eachfield would trigger deprec given patch actual patch suitabl use gitam one specif issu fix spec handl deprec warn bit better bundl second issu spec show first patch ad,code/design_debt,3008,train
perl client librari thrift bit slowthi implement make 2475 qps wrote buffer patch implementationthi make 147x faster echo server patch regard,code/design_debt,3009,train
made slight cosmet chang patch get,code/design_debt,3011,train
one queri want use thttpserver python project initi perform review singl client singl request threadingmixin requir point show httpserver alway time slower nonblock server tutori calcul client server app observ product test well way make perform equal thttpserver compar nonblock here code nonblock client server python perform ubuntu singl machin project observ client side generat code sendapi realli appreci someon shed light improv perform thttpserver thrift 080,code/design_debt,3012,train
class origin meant function test perform wasnt concern use load test two patch first enabl buffer second allow http server class specifi allow user use threadingmixin,code/design_debt,3013,train
python thttpserver perform improv,code/design_debt,3014,train
look good test make sure regress futur,test_debt,3015,train
that ask test commit patch,test_debt,3016,train
turn enum java dont good hashcod behavior use object inconsist differ invoc applic break thing like hadoop partit use hash actual thrift field instead hash enum version field,code/design_debt,3018,train
need setuprb back automak stuff work general rubygem work complet go appli tree short youll need appli test,test_debt,3019,train
talk kevin clark benchmark patch provid demonstr signific perform penalti old code new new mean recent work weve narrow two area memorybuff new implement call dup default valu first issu address thrift63 second still problem dont know there way fix call dup fair import protect destruct modif default valu,code/design_debt,3020,train
definit need dup effect realli want tri improv perform code could tri generat default valu stuff inlin rather store classvari map requir dup,code/design_debt,3021,train
thrift gen javacamel doesnt generat idiomat name getter setter instanc struct slicepred option listbinari option slicerang slicerang generat getter setter getslicerang setslicerang,code/design_debt,3023,train
timeout interrupt client read thrift respons client may leav unread byte read queue transport instancequeu reus later request extra byte corrupt later respons current work around rescu block timeoutexcept close transport subsequ request creat new clean one,code/design_debt,3026,train
updat patch catch one case trail whitespac,code/design_debt,3028,train
python code generat produc code number whitespac issu trail whitespac end line multipl blank newlin end file issu caus problem code use git repositori git diff check hook attach patch correct code generat address issu,code/design_debt,3029,train
generat python code whitespac issu,code/design_debt,3030,train
html generat includ perfield docstr,code/design_debt,3031,train
templat code chad work almost readi trunk get complier someth similar saw realli signific boost,code/design_debt,3032,train
